cameraID,imageName,objectID,class_norm,source,img_path
c002,001315.jpg,urban_510,trafficsign,urban,Urban2026/image_train/001315.jpg
c003,001316.jpg,urban_513,trafficsign,urban,Urban2026/image_train/001316.jpg
c003,001317.jpg,urban_500,container,urban,Urban2026/image_train/001317.jpg
c001,001318.jpg,urban_141,crosswalk,urban,Urban2026/image_train/001318.jpg
c003,001319.jpg,urban_128,trafficsign,urban,Urban2026/image_train/001319.jpg
c003,001320.jpg,urban_334,trafficsign,urban,Urban2026/image_train/001320.jpg
c001,001321.jpg,urban_579,trafficsign,urban,Urban2026/image_train/001321.jpg
c003,001322.jpg,urban_54,trafficsign,urban,Urban2026/image_train/001322.jpg
c003,001323.jpg,urban_801,crosswalk,urban,Urban2026/image_train/001323.jpg
c003,001324.jpg,urban_552,trafficsign,urban,Urban2026/image_train/001324.jpg
c001,001325.jpg,urban_700,trafficsign,urban,Urban2026/image_train/001325.jpg
c003,001326.jpg,urban_545,trafficsign,urban,Urban2026/image_train/001326.jpg
c001,001327.jpg,urban_404,rubbishbin,urban,Urban2026/image_train/001327.jpg
c002,001328.jpg,urban_662,trafficsign,urban,Urban2026/image_train/001328.jpg
c001,001329.jpg,urban_1090,container,urban,Urban2026/image_train/001329.jpg
c003,001330.jpg,urban_33,trafficsign,urban,Urban2026/image_train/001330.jpg
c001,001331.jpg,urban_606,trafficsign,urban,Urban2026/image_train/001331.jpg
c002,001332.jpg,urban_51,trafficsign,urban,Urban2026/image_train/001332.jpg
c002,001333.jpg,urban_966,trafficsign,urban,Urban2026/image_train/001333.jpg
c001,001334.jpg,urban_285,trafficsign,urban,Urban2026/image_train/001334.jpg
c002,001335.jpg,urban_72,trafficsign,urban,Urban2026/image_train/001335.jpg
c001,001336.jpg,urban_701,trafficsign,urban,Urban2026/image_train/001336.jpg
c001,001337.jpg,urban_651,container,urban,Urban2026/image_train/001337.jpg
c001,001338.jpg,urban_345,trafficsign,urban,Urban2026/image_train/001338.jpg
c002,001339.jpg,urban_350,trafficsign,urban,Urban2026/image_train/001339.jpg
c003,001340.jpg,urban_1064,rubbishbin,urban,Urban2026/image_train/001340.jpg
c001,001341.jpg,urban_611,trafficsign,urban,Urban2026/image_train/001341.jpg
c001,001342.jpg,urban_436,trafficsign,urban,Urban2026/image_train/001342.jpg
c002,001343.jpg,urban_165,trafficsign,urban,Urban2026/image_train/001343.jpg
c003,001344.jpg,urban_586,container,urban,Urban2026/image_train/001344.jpg
c001,001345.jpg,urban_545,trafficsign,urban,Urban2026/image_train/001345.jpg
c003,001346.jpg,urban_860,trafficsign,urban,Urban2026/image_train/001346.jpg
c003,001347.jpg,urban_855,container,urban,Urban2026/image_train/001347.jpg
c001,001348.jpg,urban_438,trafficsign,urban,Urban2026/image_train/001348.jpg
c002,001349.jpg,urban_155,rubbishbin,urban,Urban2026/image_train/001349.jpg
c002,001350.jpg,urban_141,crosswalk,urban,Urban2026/image_train/001350.jpg
c002,001351.jpg,urban_332,rubbishbin,urban,Urban2026/image_train/001351.jpg
c001,001352.jpg,urban_98,trafficsign,urban,Urban2026/image_train/001352.jpg
c003,001353.jpg,urban_883,trafficsign,urban,Urban2026/image_train/001353.jpg
c001,001354.jpg,urban_544,crosswalk,urban,Urban2026/image_train/001354.jpg
c001,001355.jpg,urban_106,trafficsign,urban,Urban2026/image_train/001355.jpg
c001,001356.jpg,urban_985,trafficsign,urban,Urban2026/image_train/001356.jpg
c002,001357.jpg,urban_206,trafficsign,urban,Urban2026/image_train/001357.jpg
c002,001358.jpg,urban_940,trafficsign,urban,Urban2026/image_train/001358.jpg
c002,001359.jpg,urban_436,trafficsign,urban,Urban2026/image_train/001359.jpg
c002,001360.jpg,urban_743,trafficsign,urban,Urban2026/image_train/001360.jpg
c003,001361.jpg,urban_811,rubbishbin,urban,Urban2026/image_train/001361.jpg
c003,001362.jpg,urban_53,trafficsign,urban,Urban2026/image_train/001362.jpg
c002,001363.jpg,urban_913,trafficsign,urban,Urban2026/image_train/001363.jpg
c002,001365.jpg,urban_1051,crosswalk,urban,Urban2026/image_train/001365.jpg
c003,001366.jpg,urban_591,trafficsign,urban,Urban2026/image_train/001366.jpg
c002,001367.jpg,urban_65,trafficsign,urban,Urban2026/image_train/001367.jpg
c001,001368.jpg,urban_652,trafficsign,urban,Urban2026/image_train/001368.jpg
c001,001369.jpg,urban_17,trafficsign,urban,Urban2026/image_train/001369.jpg
c001,001370.jpg,urban_528,container,urban,Urban2026/image_train/001370.jpg
c002,001371.jpg,urban_730,container,urban,Urban2026/image_train/001371.jpg
c001,001372.jpg,urban_274,container,urban,Urban2026/image_train/001372.jpg
c002,001373.jpg,urban_793,trafficsign,urban,Urban2026/image_train/001373.jpg
c003,001374.jpg,urban_502,trafficsign,urban,Urban2026/image_train/001374.jpg
c003,001375.jpg,urban_587,container,urban,Urban2026/image_train/001375.jpg
c003,001376.jpg,urban_631,trafficsign,urban,Urban2026/image_train/001376.jpg
c001,001377.jpg,urban_893,rubbishbin,urban,Urban2026/image_train/001377.jpg
c003,001378.jpg,urban_318,container,urban,Urban2026/image_train/001378.jpg
c001,001379.jpg,urban_569,trafficsign,urban,Urban2026/image_train/001379.jpg
c002,001380.jpg,urban_543,trafficsign,urban,Urban2026/image_train/001380.jpg
c003,001381.jpg,urban_892,trafficsign,urban,Urban2026/image_train/001381.jpg
c003,001382.jpg,urban_251,trafficsign,urban,Urban2026/image_train/001382.jpg
c002,001383.jpg,urban_627,rubbishbin,urban,Urban2026/image_train/001383.jpg
c002,001384.jpg,urban_240,crosswalk,urban,Urban2026/image_train/001384.jpg
c002,001385.jpg,urban_828,rubbishbin,urban,Urban2026/image_train/001385.jpg
c002,001386.jpg,urban_1090,container,urban,Urban2026/image_train/001386.jpg
c002,001387.jpg,urban_984,trafficsign,urban,Urban2026/image_train/001387.jpg
c002,001388.jpg,urban_67,trafficsign,urban,Urban2026/image_train/001388.jpg
c003,001389.jpg,urban_241,container,urban,Urban2026/image_train/001389.jpg
c002,001390.jpg,urban_489,crosswalk,urban,Urban2026/image_train/001390.jpg
c001,001391.jpg,urban_813,crosswalk,urban,Urban2026/image_train/001391.jpg
c002,001392.jpg,urban_656,trafficsign,urban,Urban2026/image_train/001392.jpg
c001,001393.jpg,urban_1044,crosswalk,urban,Urban2026/image_train/001393.jpg
c001,001394.jpg,urban_814,trafficsign,urban,Urban2026/image_train/001394.jpg
c001,001395.jpg,urban_1004,trafficsign,urban,Urban2026/image_train/001395.jpg
c003,001396.jpg,urban_542,container,urban,Urban2026/image_train/001396.jpg
c003,001397.jpg,urban_373,trafficsign,urban,Urban2026/image_train/001397.jpg
c002,001398.jpg,urban_12,trafficsign,urban,Urban2026/image_train/001398.jpg
c003,001399.jpg,urban_870,trafficsign,urban,Urban2026/image_train/001399.jpg
c002,001400.jpg,urban_453,trafficsign,urban,Urban2026/image_train/001400.jpg
c002,001401.jpg,urban_118,trafficsign,urban,Urban2026/image_train/001401.jpg
c002,001402.jpg,urban_515,trafficsign,urban,Urban2026/image_train/001402.jpg
c003,001403.jpg,urban_544,crosswalk,urban,Urban2026/image_train/001403.jpg
c002,001404.jpg,urban_940,trafficsign,urban,Urban2026/image_train/001404.jpg
c002,001405.jpg,urban_661,trafficsign,urban,Urban2026/image_train/001405.jpg
c003,001406.jpg,urban_991,crosswalk,urban,Urban2026/image_train/001406.jpg
c002,001407.jpg,urban_749,rubbishbin,urban,Urban2026/image_train/001407.jpg
c003,001408.jpg,urban_932,trafficsign,urban,Urban2026/image_train/001408.jpg
c002,001409.jpg,urban_793,trafficsign,urban,Urban2026/image_train/001409.jpg
c001,001410.jpg,urban_890,trafficsign,urban,Urban2026/image_train/001410.jpg
c003,001411.jpg,urban_420,trafficsign,urban,Urban2026/image_train/001411.jpg
c001,001412.jpg,urban_642,trafficsign,urban,Urban2026/image_train/001412.jpg
c002,001413.jpg,urban_404,rubbishbin,urban,Urban2026/image_train/001413.jpg
c003,001414.jpg,urban_753,rubbishbin,urban,Urban2026/image_train/001414.jpg
c002,001415.jpg,urban_1009,trafficsign,urban,Urban2026/image_train/001415.jpg
c001,001416.jpg,urban_357,trafficsign,urban,Urban2026/image_train/001416.jpg
c001,001417.jpg,urban_818,trafficsign,urban,Urban2026/image_train/001417.jpg
c001,001418.jpg,urban_712,trafficsign,urban,Urban2026/image_train/001418.jpg
c001,001419.jpg,urban_57,trafficsign,urban,Urban2026/image_train/001419.jpg
c003,001420.jpg,urban_565,trafficsign,urban,Urban2026/image_train/001420.jpg
c003,001421.jpg,urban_105,crosswalk,urban,Urban2026/image_train/001421.jpg
c002,001422.jpg,urban_595,trafficsign,urban,Urban2026/image_train/001422.jpg
c001,001423.jpg,urban_1021,trafficsign,urban,Urban2026/image_train/001423.jpg
c003,001424.jpg,urban_98,trafficsign,urban,Urban2026/image_train/001424.jpg
c003,001425.jpg,urban_171,trafficsign,urban,Urban2026/image_train/001425.jpg
c002,001426.jpg,urban_86,trafficsign,urban,Urban2026/image_train/001426.jpg
c001,001427.jpg,urban_827,trafficsign,urban,Urban2026/image_train/001427.jpg
c001,001428.jpg,urban_43,trafficsign,urban,Urban2026/image_train/001428.jpg
c002,001429.jpg,urban_230,trafficsign,urban,Urban2026/image_train/001429.jpg
c001,001430.jpg,urban_322,trafficsign,urban,Urban2026/image_train/001430.jpg
c001,001431.jpg,urban_180,trafficsign,urban,Urban2026/image_train/001431.jpg
c001,001432.jpg,urban_47,trafficsign,urban,Urban2026/image_train/001432.jpg
c003,001433.jpg,urban_418,rubbishbin,urban,Urban2026/image_train/001433.jpg
c002,001434.jpg,urban_65,trafficsign,urban,Urban2026/image_train/001434.jpg
c002,001435.jpg,urban_100,crosswalk,urban,Urban2026/image_train/001435.jpg
c003,001436.jpg,urban_134,trafficsign,urban,Urban2026/image_train/001436.jpg
c003,001437.jpg,urban_674,trafficsign,urban,Urban2026/image_train/001437.jpg
c001,001438.jpg,urban_968,trafficsign,urban,Urban2026/image_train/001438.jpg
c002,001439.jpg,urban_653,trafficsign,urban,Urban2026/image_train/001439.jpg
c001,001440.jpg,urban_1027,crosswalk,urban,Urban2026/image_train/001440.jpg
c003,001441.jpg,urban_884,crosswalk,urban,Urban2026/image_train/001441.jpg
c003,001442.jpg,urban_802,container,urban,Urban2026/image_train/001442.jpg
c002,001443.jpg,urban_323,trafficsign,urban,Urban2026/image_train/001443.jpg
c003,001444.jpg,urban_1002,trafficsign,urban,Urban2026/image_train/001444.jpg
c001,001445.jpg,urban_1014,rubbishbin,urban,Urban2026/image_train/001445.jpg
c001,001446.jpg,urban_911,container,urban,Urban2026/image_train/001446.jpg
c003,001447.jpg,urban_592,trafficsign,urban,Urban2026/image_train/001447.jpg
c002,001448.jpg,urban_824,trafficsign,urban,Urban2026/image_train/001448.jpg
c003,001449.jpg,urban_242,rubbishbin,urban,Urban2026/image_train/001449.jpg
c001,001450.jpg,urban_38,trafficsign,urban,Urban2026/image_train/001450.jpg
c003,001451.jpg,urban_864,crosswalk,urban,Urban2026/image_train/001451.jpg
c002,001452.jpg,urban_944,trafficsign,urban,Urban2026/image_train/001452.jpg
c003,001453.jpg,urban_201,rubbishbin,urban,Urban2026/image_train/001453.jpg
c003,001454.jpg,urban_629,trafficsign,urban,Urban2026/image_train/001454.jpg
c001,001455.jpg,urban_492,trafficsign,urban,Urban2026/image_train/001455.jpg
c003,001456.jpg,urban_1033,trafficsign,urban,Urban2026/image_train/001456.jpg
c003,001457.jpg,urban_761,trafficsign,urban,Urban2026/image_train/001457.jpg
c003,001458.jpg,urban_998,trafficsign,urban,Urban2026/image_train/001458.jpg
c002,001459.jpg,urban_50,trafficsign,urban,Urban2026/image_train/001459.jpg
c001,001460.jpg,urban_496,trafficsign,urban,Urban2026/image_train/001460.jpg
c003,001461.jpg,urban_216,trafficsign,urban,Urban2026/image_train/001461.jpg
c003,001462.jpg,urban_849,crosswalk,urban,Urban2026/image_train/001462.jpg
c001,001463.jpg,urban_69,trafficsign,urban,Urban2026/image_train/001463.jpg
c001,001464.jpg,urban_915,trafficsign,urban,Urban2026/image_train/001464.jpg
c003,001465.jpg,urban_223,trafficsign,urban,Urban2026/image_train/001465.jpg
c003,001466.jpg,urban_886,trafficsign,urban,Urban2026/image_train/001466.jpg
c001,001467.jpg,urban_991,crosswalk,urban,Urban2026/image_train/001467.jpg
c003,001468.jpg,urban_783,trafficsign,urban,Urban2026/image_train/001468.jpg
c002,001469.jpg,urban_207,trafficsign,urban,Urban2026/image_train/001469.jpg
c002,001470.jpg,urban_1016,trafficsign,urban,Urban2026/image_train/001470.jpg
c002,001471.jpg,urban_807,trafficsign,urban,Urban2026/image_train/001471.jpg
c001,001472.jpg,urban_736,crosswalk,urban,Urban2026/image_train/001472.jpg
c001,001473.jpg,urban_137,trafficsign,urban,Urban2026/image_train/001473.jpg
c001,001474.jpg,urban_899,trafficsign,urban,Urban2026/image_train/001474.jpg
c001,001475.jpg,urban_433,rubbishbin,urban,Urban2026/image_train/001475.jpg
c001,001476.jpg,urban_202,trafficsign,urban,Urban2026/image_train/001476.jpg
c003,001477.jpg,urban_478,trafficsign,urban,Urban2026/image_train/001477.jpg
c002,001478.jpg,urban_345,trafficsign,urban,Urban2026/image_train/001478.jpg
c002,001479.jpg,urban_331,trafficsign,urban,Urban2026/image_train/001479.jpg
c001,001480.jpg,urban_634,trafficsign,urban,Urban2026/image_train/001480.jpg
c003,001481.jpg,urban_1078,trafficsign,urban,Urban2026/image_train/001481.jpg
c002,001482.jpg,urban_552,trafficsign,urban,Urban2026/image_train/001482.jpg
c002,001483.jpg,urban_151,trafficsign,urban,Urban2026/image_train/001483.jpg
c001,001484.jpg,urban_945,trafficsign,urban,Urban2026/image_train/001484.jpg
c002,001485.jpg,urban_693,trafficsign,urban,Urban2026/image_train/001485.jpg
c001,001486.jpg,urban_274,container,urban,Urban2026/image_train/001486.jpg
c003,001487.jpg,urban_515,trafficsign,urban,Urban2026/image_train/001487.jpg
c002,001488.jpg,urban_125,trafficsign,urban,Urban2026/image_train/001488.jpg
c002,001489.jpg,urban_704,rubbishbin,urban,Urban2026/image_train/001489.jpg
c003,001490.jpg,urban_212,trafficsign,urban,Urban2026/image_train/001490.jpg
c003,001491.jpg,urban_907,crosswalk,urban,Urban2026/image_train/001491.jpg
c002,001492.jpg,urban_51,trafficsign,urban,Urban2026/image_train/001492.jpg
c003,001493.jpg,urban_152,trafficsign,urban,Urban2026/image_train/001493.jpg
c002,001494.jpg,urban_373,trafficsign,urban,Urban2026/image_train/001494.jpg
c001,001495.jpg,urban_535,trafficsign,urban,Urban2026/image_train/001495.jpg
c002,001496.jpg,urban_2,trafficsign,urban,Urban2026/image_train/001496.jpg
c003,001497.jpg,urban_823,trafficsign,urban,Urban2026/image_train/001497.jpg
c002,001498.jpg,urban_271,trafficsign,urban,Urban2026/image_train/001498.jpg
c001,001499.jpg,urban_675,trafficsign,urban,Urban2026/image_train/001499.jpg
c001,001500.jpg,urban_955,rubbishbin,urban,Urban2026/image_train/001500.jpg
c003,001501.jpg,urban_489,crosswalk,urban,Urban2026/image_train/001501.jpg
c001,001502.jpg,urban_230,trafficsign,urban,Urban2026/image_train/001502.jpg
c001,001503.jpg,urban_25,crosswalk,urban,Urban2026/image_train/001503.jpg
c003,001504.jpg,urban_366,rubbishbin,urban,Urban2026/image_train/001504.jpg
c002,001505.jpg,urban_326,container,urban,Urban2026/image_train/001505.jpg
c003,001506.jpg,urban_458,trafficsign,urban,Urban2026/image_train/001506.jpg
c003,001507.jpg,urban_1090,container,urban,Urban2026/image_train/001507.jpg
c001,001508.jpg,urban_151,trafficsign,urban,Urban2026/image_train/001508.jpg
c003,001509.jpg,urban_712,trafficsign,urban,Urban2026/image_train/001509.jpg
c001,001510.jpg,urban_741,trafficsign,urban,Urban2026/image_train/001510.jpg
c001,001511.jpg,urban_321,trafficsign,urban,Urban2026/image_train/001511.jpg
c001,001512.jpg,urban_389,rubbishbin,urban,Urban2026/image_train/001512.jpg
c001,001513.jpg,urban_801,crosswalk,urban,Urban2026/image_train/001513.jpg
c002,001514.jpg,urban_740,container,urban,Urban2026/image_train/001514.jpg
c001,001515.jpg,urban_94,trafficsign,urban,Urban2026/image_train/001515.jpg
c003,001516.jpg,urban_604,rubbishbin,urban,Urban2026/image_train/001516.jpg
c002,001517.jpg,urban_579,trafficsign,urban,Urban2026/image_train/001517.jpg
c002,001518.jpg,urban_819,rubbishbin,urban,Urban2026/image_train/001518.jpg
c002,001519.jpg,urban_226,trafficsign,urban,Urban2026/image_train/001519.jpg
c002,001520.jpg,urban_801,crosswalk,urban,Urban2026/image_train/001520.jpg
c003,001521.jpg,urban_705,trafficsign,urban,Urban2026/image_train/001521.jpg
c003,001522.jpg,urban_433,rubbishbin,urban,Urban2026/image_train/001522.jpg
c003,001523.jpg,urban_903,trafficsign,urban,Urban2026/image_train/001523.jpg
c001,001524.jpg,urban_133,trafficsign,urban,Urban2026/image_train/001524.jpg
c002,001525.jpg,urban_1030,crosswalk,urban,Urban2026/image_train/001525.jpg
c002,001526.jpg,urban_487,trafficsign,urban,Urban2026/image_train/001526.jpg
c002,001527.jpg,urban_578,trafficsign,urban,Urban2026/image_train/001527.jpg
c001,001528.jpg,urban_381,trafficsign,urban,Urban2026/image_train/001528.jpg
c002,001529.jpg,urban_20,crosswalk,urban,Urban2026/image_train/001529.jpg
c002,001530.jpg,urban_165,trafficsign,urban,Urban2026/image_train/001530.jpg
c001,001531.jpg,urban_172,crosswalk,urban,Urban2026/image_train/001531.jpg
c001,001532.jpg,urban_629,trafficsign,urban,Urban2026/image_train/001532.jpg
c001,001533.jpg,urban_786,trafficsign,urban,Urban2026/image_train/001533.jpg
c002,001534.jpg,urban_389,rubbishbin,urban,Urban2026/image_train/001534.jpg
c002,001535.jpg,urban_582,trafficsign,urban,Urban2026/image_train/001535.jpg
c003,001536.jpg,urban_656,trafficsign,urban,Urban2026/image_train/001536.jpg
c002,001537.jpg,urban_689,trafficsign,urban,Urban2026/image_train/001537.jpg
c003,001538.jpg,urban_531,crosswalk,urban,Urban2026/image_train/001538.jpg
c002,001539.jpg,urban_301,trafficsign,urban,Urban2026/image_train/001539.jpg
c001,001540.jpg,urban_574,trafficsign,urban,Urban2026/image_train/001540.jpg
c003,001541.jpg,urban_675,trafficsign,urban,Urban2026/image_train/001541.jpg
c001,001542.jpg,urban_26,trafficsign,urban,Urban2026/image_train/001542.jpg
c003,001543.jpg,urban_59,rubbishbin,urban,Urban2026/image_train/001543.jpg
c001,001544.jpg,urban_369,crosswalk,urban,Urban2026/image_train/001544.jpg
c002,001545.jpg,urban_363,trafficsign,urban,Urban2026/image_train/001545.jpg
c003,001546.jpg,urban_638,container,urban,Urban2026/image_train/001546.jpg
c001,001547.jpg,urban_141,crosswalk,urban,Urban2026/image_train/001547.jpg
c003,001548.jpg,urban_431,container,urban,Urban2026/image_train/001548.jpg
c003,001549.jpg,urban_50,trafficsign,urban,Urban2026/image_train/001549.jpg
c002,001550.jpg,urban_585,crosswalk,urban,Urban2026/image_train/001550.jpg
c002,001551.jpg,urban_521,container,urban,Urban2026/image_train/001551.jpg
c002,001552.jpg,urban_719,trafficsign,urban,Urban2026/image_train/001552.jpg
c002,001553.jpg,urban_75,trafficsign,urban,Urban2026/image_train/001553.jpg
c002,001554.jpg,urban_335,trafficsign,urban,Urban2026/image_train/001554.jpg
c002,001555.jpg,urban_108,trafficsign,urban,Urban2026/image_train/001555.jpg
c003,001556.jpg,urban_301,trafficsign,urban,Urban2026/image_train/001556.jpg
c002,001557.jpg,urban_366,rubbishbin,urban,Urban2026/image_train/001557.jpg
c001,001558.jpg,urban_171,trafficsign,urban,Urban2026/image_train/001558.jpg
c002,001559.jpg,urban_743,trafficsign,urban,Urban2026/image_train/001559.jpg
c003,001560.jpg,urban_26,trafficsign,urban,Urban2026/image_train/001560.jpg
c002,001561.jpg,urban_479,trafficsign,urban,Urban2026/image_train/001561.jpg
c001,001562.jpg,urban_817,trafficsign,urban,Urban2026/image_train/001562.jpg
c002,001563.jpg,urban_835,trafficsign,urban,Urban2026/image_train/001563.jpg
c003,001564.jpg,urban_552,trafficsign,urban,Urban2026/image_train/001564.jpg
c001,001565.jpg,urban_766,trafficsign,urban,Urban2026/image_train/001565.jpg
c001,001566.jpg,urban_758,trafficsign,urban,Urban2026/image_train/001566.jpg
c002,001567.jpg,urban_677,container,urban,Urban2026/image_train/001567.jpg
c001,001568.jpg,urban_265,crosswalk,urban,Urban2026/image_train/001568.jpg
c001,001569.jpg,urban_708,trafficsign,urban,Urban2026/image_train/001569.jpg
c002,001570.jpg,urban_343,trafficsign,urban,Urban2026/image_train/001570.jpg
c002,001571.jpg,urban_521,container,urban,Urban2026/image_train/001571.jpg
c002,001572.jpg,urban_358,trafficsign,urban,Urban2026/image_train/001572.jpg
c001,001573.jpg,urban_357,trafficsign,urban,Urban2026/image_train/001573.jpg
c003,001574.jpg,urban_477,trafficsign,urban,Urban2026/image_train/001574.jpg
c002,001575.jpg,urban_727,trafficsign,urban,Urban2026/image_train/001575.jpg
c002,001576.jpg,urban_199,container,urban,Urban2026/image_train/001576.jpg
c001,001577.jpg,urban_1071,rubbishbin,urban,Urban2026/image_train/001577.jpg
c002,001578.jpg,urban_863,trafficsign,urban,Urban2026/image_train/001578.jpg
c003,001579.jpg,urban_100,crosswalk,urban,Urban2026/image_train/001579.jpg
c003,001580.jpg,urban_391,container,urban,Urban2026/image_train/001580.jpg
c003,001581.jpg,urban_819,rubbishbin,urban,Urban2026/image_train/001581.jpg
c001,001582.jpg,urban_532,rubbishbin,urban,Urban2026/image_train/001582.jpg
c001,001583.jpg,urban_437,rubbishbin,urban,Urban2026/image_train/001583.jpg
c001,001584.jpg,urban_971,crosswalk,urban,Urban2026/image_train/001584.jpg
c003,001585.jpg,urban_215,rubbishbin,urban,Urban2026/image_train/001585.jpg
c001,001586.jpg,urban_580,crosswalk,urban,Urban2026/image_train/001586.jpg
c002,001587.jpg,urban_943,crosswalk,urban,Urban2026/image_train/001587.jpg
c001,001588.jpg,urban_812,trafficsign,urban,Urban2026/image_train/001588.jpg
c003,001589.jpg,urban_967,container,urban,Urban2026/image_train/001589.jpg
c002,001590.jpg,urban_220,crosswalk,urban,Urban2026/image_train/001590.jpg
c001,001591.jpg,urban_735,trafficsign,urban,Urban2026/image_train/001591.jpg
c003,001592.jpg,urban_222,trafficsign,urban,Urban2026/image_train/001592.jpg
c001,001593.jpg,urban_1025,trafficsign,urban,Urban2026/image_train/001593.jpg
c002,001594.jpg,urban_1052,trafficsign,urban,Urban2026/image_train/001594.jpg
c001,001595.jpg,urban_742,trafficsign,urban,Urban2026/image_train/001595.jpg
c001,001596.jpg,urban_183,trafficsign,urban,Urban2026/image_train/001596.jpg
c002,001597.jpg,urban_343,trafficsign,urban,Urban2026/image_train/001597.jpg
c001,001598.jpg,urban_881,trafficsign,urban,Urban2026/image_train/001598.jpg
c002,001599.jpg,urban_84,trafficsign,urban,Urban2026/image_train/001599.jpg
c001,001600.jpg,urban_320,trafficsign,urban,Urban2026/image_train/001600.jpg
c003,001601.jpg,urban_86,trafficsign,urban,Urban2026/image_train/001601.jpg
c003,001602.jpg,urban_265,crosswalk,urban,Urban2026/image_train/001602.jpg
c002,001603.jpg,urban_136,trafficsign,urban,Urban2026/image_train/001603.jpg
c003,001604.jpg,urban_80,rubbishbin,urban,Urban2026/image_train/001604.jpg
c001,001605.jpg,urban_73,trafficsign,urban,Urban2026/image_train/001605.jpg
c003,001606.jpg,urban_771,trafficsign,urban,Urban2026/image_train/001606.jpg
c001,001607.jpg,urban_199,container,urban,Urban2026/image_train/001607.jpg
c001,001608.jpg,urban_2,trafficsign,urban,Urban2026/image_train/001608.jpg
c003,001609.jpg,urban_906,trafficsign,urban,Urban2026/image_train/001609.jpg
c001,001610.jpg,urban_210,rubbishbin,urban,Urban2026/image_train/001610.jpg
c001,001611.jpg,urban_924,trafficsign,urban,Urban2026/image_train/001611.jpg
c003,001612.jpg,urban_114,trafficsign,urban,Urban2026/image_train/001612.jpg
c002,001613.jpg,urban_1066,crosswalk,urban,Urban2026/image_train/001613.jpg
c003,001614.jpg,urban_276,trafficsign,urban,Urban2026/image_train/001614.jpg
c003,001615.jpg,urban_628,trafficsign,urban,Urban2026/image_train/001615.jpg
c001,001616.jpg,urban_556,trafficsign,urban,Urban2026/image_train/001616.jpg
c002,001617.jpg,urban_1036,trafficsign,urban,Urban2026/image_train/001617.jpg
c001,001618.jpg,urban_408,trafficsign,urban,Urban2026/image_train/001618.jpg
c003,001619.jpg,urban_332,rubbishbin,urban,Urban2026/image_train/001619.jpg
c002,001620.jpg,urban_892,trafficsign,urban,Urban2026/image_train/001620.jpg
c003,001621.jpg,urban_1073,trafficsign,urban,Urban2026/image_train/001621.jpg
c002,001622.jpg,urban_680,rubbishbin,urban,Urban2026/image_train/001622.jpg
c002,001623.jpg,urban_670,trafficsign,urban,Urban2026/image_train/001623.jpg
c003,001624.jpg,urban_1078,trafficsign,urban,Urban2026/image_train/001624.jpg
c002,001625.jpg,urban_1066,crosswalk,urban,Urban2026/image_train/001625.jpg
c003,001626.jpg,urban_586,container,urban,Urban2026/image_train/001626.jpg
c002,001627.jpg,urban_874,trafficsign,urban,Urban2026/image_train/001627.jpg
c002,001628.jpg,urban_789,trafficsign,urban,Urban2026/image_train/001628.jpg
c003,001629.jpg,urban_1075,trafficsign,urban,Urban2026/image_train/001629.jpg
c001,001630.jpg,urban_117,container,urban,Urban2026/image_train/001630.jpg
c002,001631.jpg,urban_1090,container,urban,Urban2026/image_train/001631.jpg
c002,001632.jpg,urban_1055,trafficsign,urban,Urban2026/image_train/001632.jpg
c001,001633.jpg,urban_163,trafficsign,urban,Urban2026/image_train/001633.jpg
c001,001634.jpg,urban_786,trafficsign,urban,Urban2026/image_train/001634.jpg
c001,001635.jpg,urban_95,trafficsign,urban,Urban2026/image_train/001635.jpg
c003,001636.jpg,urban_233,trafficsign,urban,Urban2026/image_train/001636.jpg
c001,001637.jpg,urban_837,rubbishbin,urban,Urban2026/image_train/001637.jpg
c001,001638.jpg,urban_830,trafficsign,urban,Urban2026/image_train/001638.jpg
c003,001639.jpg,urban_318,container,urban,Urban2026/image_train/001639.jpg
c001,001640.jpg,urban_1020,container,urban,Urban2026/image_train/001640.jpg
c001,001641.jpg,urban_1068,trafficsign,urban,Urban2026/image_train/001641.jpg
c001,001642.jpg,urban_507,trafficsign,urban,Urban2026/image_train/001642.jpg
c001,001643.jpg,urban_813,crosswalk,urban,Urban2026/image_train/001643.jpg
c003,001644.jpg,urban_190,trafficsign,urban,Urban2026/image_train/001644.jpg
c001,001645.jpg,urban_433,rubbishbin,urban,Urban2026/image_train/001645.jpg
c003,001646.jpg,urban_651,container,urban,Urban2026/image_train/001646.jpg
c001,001647.jpg,urban_521,container,urban,Urban2026/image_train/001647.jpg
c001,001648.jpg,urban_1039,trafficsign,urban,Urban2026/image_train/001648.jpg
c001,001649.jpg,urban_165,trafficsign,urban,Urban2026/image_train/001649.jpg
c002,001650.jpg,urban_451,trafficsign,urban,Urban2026/image_train/001650.jpg
c003,001651.jpg,urban_930,crosswalk,urban,Urban2026/image_train/001651.jpg
c001,001652.jpg,urban_1065,trafficsign,urban,Urban2026/image_train/001652.jpg
c001,001653.jpg,urban_137,trafficsign,urban,Urban2026/image_train/001653.jpg
c003,001654.jpg,urban_918,trafficsign,urban,Urban2026/image_train/001654.jpg
c001,001655.jpg,urban_94,trafficsign,urban,Urban2026/image_train/001655.jpg
c003,001656.jpg,urban_798,trafficsign,urban,Urban2026/image_train/001656.jpg
c002,001657.jpg,urban_869,crosswalk,urban,Urban2026/image_train/001657.jpg
